customer_id,surname,gender,age,Geography,credit_score,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
15690695,Flynn,Female,33,France,683,9,0.0,2,1,1,38784.42,0
15636820,Loggia,Male,40,Germany,725,8,104149.66,1,1,0,62027.9,0
15666633,Huang,Male,56,Spain,758,1,0.0,2,1,1,10643.38,0
15590810,Fallaci,Female,41,Germany,638,9,144326.09,1,1,0,73979.85,1
15784491,Ho,Female,31,France,725,6,0.0,1,0,0,61326.43,0
15600911,Mbadiwe,Male,33,France,712,2,182888.08,1,1,0,3061.0,0
15605827,Khan,Male,39,France,645,8,0.0,2,0,0,96864.36,0
15629677,Distefano,Female,39,Spain,687,2,0.0,3,0,0,188150.6,1
15748625,Napolitano,Male,57,France,664,6,0.0,2,1,1,15304.08,0
15796505,Boyle,Female,34,Germany,811,1,149297.19,2,1,1,186339.74,0
15581525,Walker,Male,33,Germany,775,3,83501.66,2,1,0,128841.31,0
15657881,Onyemere,Male,38,France,784,5,136712.91,1,0,1,169920.92,0
15762716,Chigozie,Female,60,Spain,762,10,168920.75,1,1,0,31445.03,1
15603203,Avdeyeva,Female,27,France,650,6,0.0,2,1,0,1002.39,0
15722037,Alvarez,Male,36,Germany,610,7,115462.02,1,0,1,42581.04,0
15587311,Dobbs,Male,33,Spain,582,6,0.0,2,0,1,72970.93,0
15586135,Gratwick,Female,28,Spain,536,4,0.0,1,1,1,136197.65,0
15572657,H?,Male,29,France,472,8,102490.27,1,0,1,181224.56,0
15593295,Greathouse,Male,57,France,548,6,76165.65,1,1,1,133537.53,0
15809800,Korovina,Female,38,France,726,4,0.0,2,0,0,6787.48,0
15625592,Sal,Male,26,France,486,2,0.0,2,1,1,31399.4,0
15622083,Paterson,Male,30,Germany,647,6,143138.91,2,1,0,2955.46,0
15656141,Ts'ao,Male,39,France,741,5,0.0,1,0,1,40207.06,0
15734711,Loggia,Male,42,France,373,7,0.0,1,1,0,77786.37,1
15729557,Olisaemeka,Male,36,Germany,850,5,119984.07,1,1,0,191535.11,1
15714391,Lai,Female,35,France,563,2,183572.84,1,1,1,66006.75,1
15596181,Kwemto,Male,38,France,542,8,65942.26,1,1,1,68093.23,1
15750476,Hendrick,Male,24,Spain,742,8,0.0,2,1,0,4070.28,0
15782360,Rogers,Male,65,Germany,743,2,131935.51,1,1,1,96399.67,1
15732307,Lavrentiev,Male,33,Germany,694,4,124067.32,1,1,1,77906.87,0
15633059,Fanucci,Male,34,France,413,9,0.0,2,0,0,6534.18,0
15746970,Townsend,Female,57,Spain,760,1,0.0,2,1,1,25101.17,0
15605737,George,Male,36,France,541,5,0.0,2,1,0,124795.84,0
15794396,Newbold,Female,38,Germany,494,7,174937.64,1,1,0,40084.32,0
15586680,Fleming,Male,27,France,462,4,176913.52,1,1,0,80587.27,0
15642160,Milanesi,Male,38,France,850,5,0.0,2,1,0,16491.64,0
15740043,Young,Male,32,France,606,5,83161.65,1,1,1,116885.59,0
15790489,Lo Duca,Male,34,Spain,534,5,170600.78,1,0,1,5240.53,0
15710365,Thomson,Male,50,France,646,0,104129.24,2,1,0,181794.86,1
15637954,Lewis,Female,35,France,730,0,155470.55,1,1,1,53718.28,0
15586976,Alexeeva,Female,42,France,566,6,0.0,1,1,0,180702.12,1
15575391,Claypool,Female,37,France,677,3,0.0,2,1,1,38252.25,0
15695679,Yao,Male,39,Spain,776,2,104349.45,1,0,0,79503.05,0
15658067,Walker,Female,48,Germany,636,3,120568.41,1,1,0,190160.04,1
15593954,Eva,Female,47,France,516,6,109387.33,1,0,0,121365.45,0
15710825,Ch'en,Male,31,Spain,592,7,110071.1,1,0,0,43921.36,0
15754874,Nwoye,Male,26,France,700,4,119009.57,1,1,0,141926.43,0
15644501,Enyinnaya,Female,26,France,579,10,162482.76,1,1,1,18458.2,0
15638329,Uspensky,Male,25,Germany,522,1,111432.13,1,1,1,168683.57,0
15664802,Chinweuba,Female,42,France,543,5,0.0,2,0,0,101905.34,0
15782758,Ozerova,Male,40,France,632,5,147650.68,1,1,1,199674.83,0
15805254,Ndukaku,Female,75,Spain,652,10,0.0,2,1,1,114675.75,0
15811389,Padovano,Female,35,Germany,724,0,171982.95,2,0,1,167313.07,0
15661412,Wardell,Male,32,France,715,8,175307.32,1,1,0,187051.23,0
15662884,Naylor,Male,58,Germany,739,1,110597.76,1,0,1,160122.66,1
15697201,Yocum,Female,46,Spain,640,3,0.0,1,1,1,156260.08,0
15706200,Graham,Male,41,Germany,637,2,138014.4,2,1,0,140298.24,0
15710404,Chinwendu,Male,35,France,569,10,124525.52,1,1,1,193793.78,0
15629128,Mamelu,Male,42,Germany,774,2,132193.94,2,1,1,162865.52,0
15736069,Hsing,Female,35,Germany,767,6,132253.22,1,1,0,115566.57,1
15617304,Ershova,Male,40,France,722,6,0.0,2,1,1,111893.09,0
15588461,Cremonesi,Male,35,France,686,4,0.0,1,1,0,8816.37,0
15773071,Serena,Female,33,Spain,780,6,145580.61,1,1,1,154598.56,0
15589204,Farrar,Male,33,France,591,9,131765.72,1,1,0,118782.06,0
15577999,Sleeman,Female,62,France,850,1,124678.35,1,1,0,70916.0,1
15781298,Hughes,Male,39,Germany,808,3,124216.93,1,0,1,171442.36,0
15603794,Pugliesi,Male,48,France,623,5,118469.38,1,1,1,158590.25,0
15606115,P'eng,Female,52,France,510,6,191665.21,1,1,1,131312.56,1
15624995,McCane,Female,31,Spain,714,6,152926.6,1,1,1,50899.91,0
15765093,Coates,Male,23,France,704,6,166594.78,1,1,1,155823.2,0
15804602,Boyd,Male,30,Germany,772,6,99785.28,2,0,0,197238.03,0
15648876,Sandover,Female,34,France,501,5,0.0,1,1,0,27380.99,0
15614813,Cocci,Female,46,Germany,777,0,107362.8,1,1,0,487.3,0
15740630,Pisano,Female,31,Spain,487,1,0.0,2,1,0,158750.13,0
15710853,Ts'ui,Female,24,France,623,5,0.0,2,1,0,116160.04,0
15754261,Ho,Male,42,Spain,648,2,98795.61,2,1,0,89123.99,0
15710743,Onwuamaeze,Male,47,France,621,0,0.0,1,1,1,133831.37,1
15813095,Nwebube,Male,37,France,553,2,0.0,2,1,0,33877.29,0
15649086,Patterson,Male,42,France,596,7,0.0,2,1,1,121568.37,0
15614878,Yeh,Female,29,Germany,660,6,180520.29,1,1,1,123850.58,0
15627360,Fuller,Male,42,France,432,9,152603.45,1,1,0,110265.24,1
15589572,Otutodilichukwu,Female,61,Spain,785,4,129855.72,2,1,0,170214.82,1
15680517,Sal,Female,34,Germany,769,7,137239.17,1,1,1,71379.92,1
15675964,Chukwukadibia,Female,45,France,672,9,0.0,1,1,1,92027.69,1
15800514,Kenechukwu,Female,24,Germany,477,2,95675.62,2,0,0,162699.7,1
15812351,Beluchi,Female,27,Spain,710,2,135277.96,1,1,0,142200.15,0
15641585,Newton,Male,40,France,850,6,97339.99,1,0,1,88815.25,0
15677135,Lorenzo,Male,61,Germany,520,8,133802.29,2,1,1,90304.01,0
15637354,Yobachukwu,Female,24,France,623,7,148167.83,2,1,1,109470.34,0
15785519,May,Male,36,France,565,6,106192.1,1,1,0,149575.59,0
15783882,Daly,Female,41,Spain,771,5,0.0,2,0,1,92914.67,0
15804052,Scott,Male,23,Spain,710,6,0.0,2,1,1,134188.11,0
15660840,Kalinin,Male,30,France,723,3,124119.54,1,1,0,162198.32,0
15643865,Lo Duca,Female,40,France,601,3,92055.36,1,0,1,164652.02,1
15762277,Jamieson,Male,47,France,710,5,158623.14,1,0,0,83499.89,1
15607986,Nnamutaezinwa,Male,40,France,555,10,139930.18,1,1,1,105720.09,0
15649101,Reeves,Male,40,France,601,10,127847.86,1,0,0,173245.68,0
15764253,Ramsey,Male,32,France,742,6,160485.16,1,1,0,29023.03,0
15756148,Nnanna,Male,45,Spain,765,2,91549.78,1,1,1,47139.44,0
15632521,Cattaneo,Male,45,Germany,689,0,130170.82,2,1,0,150856.38,0
15691513,Dawkins,Male,60,France,592,9,0.0,4,1,1,13614.01,1
15698167,Kumm,Female,24,France,677,0,148298.59,2,0,0,182913.95,0
15650591,Calabrese,Male,50,Germany,809,10,118098.62,1,1,1,100720.02,1
15662426,Tang,Male,32,Spain,649,1,0.0,1,0,1,91167.19,1
15566689,Chimaoke,Male,66,Spain,554,8,0.0,2,1,1,116747.62,0
15723721,Tinline,Male,30,France,543,4,140916.81,1,1,0,157711.18,0
15596455,Mao,Female,45,Spain,546,2,0.0,1,0,0,197789.83,1
15617301,Chamberlin,Male,36,Germany,774,9,130809.77,1,1,0,152290.28,0
15718231,Gregory,Male,28,France,537,0,88963.31,2,1,1,189839.93,0
15797204,Paling,Female,28,Spain,655,3,113811.85,2,0,1,76844.23,0
15608701,Chialuka,Male,29,Germany,651,3,121890.06,1,1,0,54530.51,1
15800856,Ewen,Male,34,Spain,643,3,83132.09,1,1,1,21360.88,0
15748116,Zetticci,Female,29,France,681,2,148143.84,1,1,1,52021.39,0
15691875,Tsou,Female,39,Germany,850,5,114491.82,1,1,0,99689.48,0
15810593,Forbes,Male,51,France,568,4,0.0,3,1,1,66586.56,0
15803456,Yen,Female,40,France,641,9,0.0,1,0,0,151648.66,1
15602994,Gorbunov,Female,53,France,487,10,89550.85,1,0,1,90076.85,0
15716082,Chukwubuikem,Male,39,Spain,703,6,152685.4,1,0,0,183656.12,0
15578073,Barker,Male,22,Spain,686,8,0.0,2,0,0,142331.85,0
15801817,Carpenter,Female,38,France,688,7,123544.21,1,1,1,157664.02,0
15728605,Hung,Male,40,France,697,4,0.0,2,0,1,26543.28,0
15786215,Udinese,Male,56,France,793,8,119496.25,2,1,0,29880.99,0
15771323,Panicucci,Male,39,Spain,480,5,121626.9,1,1,1,82438.13,0
15675791,Williams,Male,36,France,610,4,129440.3,2,1,0,102638.35,0
15701524,Ting,Male,36,France,709,0,0.0,2,1,0,46811.77,0
15663234,Bishop,Female,60,France,508,7,143262.04,1,1,1,129562.74,0
15775546,Laurens,Female,29,Spain,517,5,0.0,2,1,0,103402.88,0
15609758,Geoghegan,Female,45,France,537,7,158621.04,1,1,0,120892.96,1
15636700,Marsh,Male,39,France,701,9,140236.98,1,0,1,146651.99,0
15742204,Hsu,Male,31,Germany,579,6,139729.54,1,0,1,135815.38,0
15580366,Okechukwu,Male,54,Germany,566,4,118614.6,2,1,1,172601.62,0
15628272,Singh,Female,36,France,774,9,114997.42,1,1,0,75304.09,0
15641575,Anenechukwu,Male,37,France,577,2,127261.35,1,1,0,56185.05,0
15587647,Browne,Female,66,Germany,850,0,127120.62,1,0,1,118929.64,1
15749851,Brookes,Female,26,Spain,702,4,135219.57,1,0,1,59747.63,0
15796179,Moore,Male,43,France,683,8,0.0,1,1,0,96754.8,0
15684548,Demidov,Male,38,Spain,556,8,0.0,2,0,0,417.41,1
15799964,Campbell,Female,30,Germany,669,7,139872.81,1,1,0,188795.85,0
15744127,Kosovich,Female,37,France,641,2,0.0,2,1,0,3939.87,0
15662238,Davis,Male,37,France,822,3,105563.0,1,1,0,182624.93,0
15768244,Macleod,Female,30,Spain,538,8,0.0,2,1,1,41192.95,0
15568120,Lacross,Female,37,France,681,7,69609.85,1,1,1,72127.83,0
15632576,Yashina,Male,31,France,520,4,93249.4,1,1,0,77335.75,0
15607098,Ahmed,Female,41,Spain,747,5,94521.17,2,1,0,194926.86,0
15641366,Y?an,Male,61,Germany,599,1,124737.96,1,0,1,90389.61,1
15614635,Kepley,Male,52,France,582,2,151457.88,1,0,1,40893.61,0
15786170,Tien,Male,31,France,659,4,118342.26,1,0,0,161574.19,0
15657163,Cockrum,Male,42,Germany,623,1,149332.48,2,1,0,100834.22,0
15697702,Lord,Male,29,Spain,730,2,0.0,2,1,0,14174.09,0
15621611,Gibson,Male,55,Germany,742,5,155196.17,1,0,1,121207.66,1
15687162,Clayton,Male,51,France,461,9,119889.84,1,0,0,56767.67,1
15729718,Stelzer,Male,41,France,610,6,0.0,3,0,0,56118.81,1
15811842,Artemyeva,Male,26,Spain,630,7,0.0,2,1,1,6656.64,0
15766374,Leak,Male,42,Germany,632,4,119624.6,2,1,1,195978.86,0
15603135,Boni,Female,59,Germany,634,3,95727.05,1,0,0,97939.4,1
15772601,Lu,Female,41,Germany,845,2,81733.74,2,0,0,199761.29,0
15590888,Wade,Female,34,Spain,693,10,107556.06,2,0,0,154631.35,0
15721793,Chiu,Female,50,Germany,510,7,123936.54,1,1,1,23768.01,0
15667476,Cox,Female,36,Germany,477,3,117700.86,1,0,0,74042.0,0
15623668,Johnson,Male,31,Germany,653,2,154741.45,2,0,0,25183.01,0
15756875,Freeman,Male,34,Spain,782,6,147422.44,1,0,1,42143.61,0
15600991,Artemieva,Male,31,Germany,694,6,109052.59,2,1,1,19448.93,1
15802256,Yao,Male,28,France,439,7,110976.23,2,1,0,138526.96,0
15702030,Azarov,Female,29,France,516,2,104982.57,1,1,0,157378.5,0
15648455,Kung,Male,51,Germany,647,4,131156.76,1,1,0,29883.63,0
15632446,Allan,Male,24,France,667,4,0.0,2,0,0,180329.83,0
15745623,Worsnop,Male,32,France,788,4,112079.58,1,0,0,89368.59,0
15571302,Estep,Male,72,Germany,529,5,94216.05,1,1,1,78695.68,0
15575438,Pease,Male,42,France,613,7,115076.06,1,1,1,79323.61,0
15679813,Ellis,Male,28,Spain,727,1,0.0,1,1,0,40357.39,0
15634218,Mancini,Male,27,Germany,501,4,95331.83,2,1,0,132104.76,0
15719170,Sagese,Female,30,France,679,1,112543.42,1,1,1,179435.21,0
15726589,Matveyev,Male,39,Germany,540,1,82531.11,1,1,0,114092.52,0
15665180,Vasiliev,Female,31,France,616,3,136789.14,1,1,0,59346.4,1
15576935,Ampt,Male,43,Spain,743,2,161807.18,2,0,1,93228.86,1
15734565,Hughes,Male,29,France,696,8,0.0,2,1,0,191166.09,0
15582154,Crawford,Female,45,France,670,5,47884.92,1,1,1,54340.24,0
15587240,Vasilyev,Male,40,France,518,4,0.0,2,0,1,194416.58,0
15569807,Ejimofor,Female,34,France,673,8,42157.08,1,1,0,20598.59,1
15676526,Bentley,Female,34,France,608,4,88772.87,1,1,1,168822.01,0
15783225,Cocci,Male,54,France,737,9,0.0,1,1,0,83470.4,1
15806407,Wilson,Female,37,France,652,4,0.0,2,1,0,143393.24,0
15663252,Olisanugo,Female,32,Spain,850,9,0.0,2,1,1,18924.92,0
15718071,Tuan,Female,51,France,655,3,0.0,2,0,1,15801.02,0
15682860,Lo,Male,38,Spain,769,6,0.0,2,0,0,104393.78,0
15703707,Atkins,Male,44,France,656,10,143571.52,1,0,0,127444.14,0
15583456,Gardiner,Male,45,Germany,745,10,117231.63,3,1,1,122381.02,1
15684801,Abbott,Male,47,France,689,1,93871.95,3,1,0,156878.42,1
15810485,Sun,Male,37,Germany,486,1,101438.0,1,0,0,51364.56,0
15681928,Yancy,Female,35,France,577,4,108155.49,1,1,0,105407.79,0
15700864,Fiorentini,Female,21,France,607,0,0.0,2,1,0,116106.52,0
15712938,Genovese,Male,44,France,531,3,0.0,2,1,1,34416.79,0
15805429,Murray,Male,59,Germany,699,3,106819.65,1,0,1,163570.25,0
15658449,Chizoba,Male,45,France,695,9,43134.65,1,0,1,77330.35,0
15580148,Welch,Male,40,Germany,750,5,168286.81,3,1,0,20451.99,1
15775886,Su,Male,36,France,670,3,0.0,1,1,0,140754.19,1
15602034,Kolesnikov,Female,34,France,697,2,126558.92,1,1,0,73334.43,0
15620988,Murray,Male,46,France,616,2,0.0,2,1,0,137136.46,0
15700627,Y?,Female,46,Germany,637,2,143500.82,1,1,0,166996.46,1
15663933,Jamieson,Female,35,Germany,625,5,86147.46,2,1,0,163440.8,1
15573152,Glassman,Female,41,France,620,9,0.0,2,0,0,88852.47,0
15657396,Marshall,Male,31,France,806,9,0.0,2,0,1,140168.36,0
15582944,Becker,Female,39,Spain,425,5,0.0,2,1,0,140941.47,0
15792868,Mickey,Male,69,France,675,1,0.0,2,1,0,157097.09,0
15810347,Todd,Female,30,Spain,662,9,0.0,2,0,1,157884.83,0
15711635,Chu,Female,42,Germany,788,6,138650.49,2,1,0,64746.07,0
15651585,Power,Male,35,Germany,661,2,117212.18,1,1,1,83052.03,0
15693996,Hawks,Female,33,France,507,1,113452.66,1,0,0,142911.99,0
15627305,Pan,Male,35,Spain,606,7,0.0,1,1,0,106837.06,1
15652069,Calabrese,Male,30,France,833,1,0.0,2,1,0,141860.62,0
15747288,Ferri,Female,40,Spain,838,6,61671.19,1,0,1,150659.35,1
15759066,Carpenter,Female,44,France,483,5,136836.49,1,1,0,192359.9,1
15659495,Fu,Male,23,Spain,784,2,0.0,1,1,1,6847.73,0
15639530,Buda,Male,42,Spain,679,2,0.0,1,1,1,168294.27,0
15794356,Toscani,Male,42,Germany,641,3,121765.37,2,1,1,166516.84,0
15726178,Hardy,Female,48,Spain,712,8,0.0,2,1,0,183235.33,0
15722409,Ritchie,Male,47,Spain,693,8,107604.66,1,1,1,80149.27,0
15695585,Atkins,Male,34,Spain,788,6,156478.62,1,0,1,181196.76,0
15673584,Bell,Female,74,France,652,5,0.0,2,1,1,937.15,0
15685320,Johnstone,Male,36,France,767,3,139180.2,1,0,0,123880.19,0
15752508,Docherty,Male,32,Germany,614,7,99462.8,2,1,1,51117.06,0
15812073,Palmer,Female,31,France,529,7,0.0,2,1,1,175697.87,0
15598485,Pinto,Male,40,Spain,567,8,28649.64,1,1,1,95140.62,0
15764073,Arcuri,Female,36,Spain,503,9,0.0,2,1,1,16274.67,0
15566091,Thomsen,Female,32,Spain,545,4,0.0,1,1,0,94739.2,0
15736008,Hunter,Female,46,France,644,9,95441.27,1,1,0,108761.05,1
15678412,Nwankwo,Female,45,France,645,8,85325.93,1,0,0,22558.74,0
15728693,McWilliams,Female,43,Germany,574,3,141349.43,1,1,1,100187.43,0
15735687,Chinweuba,Male,37,Spain,595,2,157084.99,1,1,0,134767.13,0
15618171,James,Female,33,France,669,9,0.0,2,0,1,107221.03,0
15751531,Shaw,Male,41,Spain,598,8,0.0,2,1,1,161954.43,0
15669589,Page,Female,68,Germany,491,1,95039.12,1,0,1,116471.14,1
15571002,Yusupov,Female,44,France,706,4,129605.99,1,0,0,69865.49,0
15715622,To Rot,Female,57,France,583,3,238387.56,1,0,1,147964.99,1
15752312,Howells,Male,49,Spain,551,1,150777.72,2,1,1,135757.27,0
15628205,Greco,Female,34,Germany,571,1,101736.66,1,0,1,195651.66,0
15809909,Fan,Female,54,Spain,422,4,0.0,2,1,1,7166.71,0
15782456,Odili,Male,46,France,656,9,143267.14,2,0,0,193099.43,0
15790810,Han,Female,41,France,844,10,76319.64,1,1,1,141175.18,1
15712403,McMillan,Female,61,France,589,1,0.0,1,1,0,61108.56,1
15609070,Findlay,Male,45,Germany,515,7,120961.5,3,1,1,39288.11,1
15765532,Horton,Male,76,Germany,612,6,96166.88,1,1,1,191393.26,0
15689886,Holden,Male,39,Germany,626,10,132287.92,3,1,1,51467.92,1
15666884,Su,Female,41,Germany,508,5,82161.7,2,1,0,187776.49,0
15671609,Ibeabuchi,Male,44,France,701,7,0.0,2,1,0,23425.78,0
15673971,Houghton,Female,44,Germany,655,6,146498.76,1,1,0,64853.51,1
15655410,Hinton,Male,49,Germany,768,1,133384.66,1,1,0,102397.22,1
15733014,Nolan,Female,62,France,813,10,64667.95,2,0,1,140454.14,0
15753861,Ballard,Female,27,Germany,686,1,115095.88,2,0,0,78622.46,0
15686242,Otutodilichukwu,Female,57,France,771,4,0.0,1,0,0,85876.67,1
15630698,Hay,Female,55,France,745,9,110123.59,1,0,1,51548.14,1
15636999,Mao,Male,38,France,414,8,0.0,1,0,1,77661.12,1
15787848,Chinedum,Male,30,Spain,602,9,113672.18,2,0,0,102135.92,0
15722578,Spitzer,Female,21,Germany,685,6,97956.5,1,1,1,164966.27,0
15697441,Hsueh,Male,29,France,485,7,182123.79,1,1,0,116828.51,1
15755330,Forbes,Male,41,Germany,512,7,122403.24,1,0,1,37439.9,1
15764105,Milne,Female,57,France,475,1,0.0,2,1,0,89248.99,0
15791743,Corbett,Male,32,France,727,1,59271.82,1,1,1,46019.43,0
15611329,Findlay,Female,35,Spain,608,6,0.0,2,1,1,143463.28,0
15787229,Samsonova,Female,34,Spain,761,2,0.0,2,1,0,61251.25,0
15632977,Hsiao,Male,47,France,745,5,0.0,2,0,0,145789.71,0
15607112,Chiawuotu,Male,32,France,606,6,0.0,2,0,1,36540.63,0
15623630,Foster,Female,56,Germany,634,3,116251.24,1,0,1,42429.88,1
15568573,Graham,Female,51,Germany,554,7,105701.91,1,0,1,179797.79,1
15703413,Montes,Female,38,France,519,7,125328.56,1,1,0,188225.67,0
15771873,Buccho,Female,37,Germany,776,2,103769.22,2,1,0,194099.12,0
15648367,Lo,Female,29,Germany,600,6,74430.1,2,1,1,96051.1,0
15683027,Chang,Male,29,Germany,570,4,122028.65,2,1,1,173792.77,0
15680772,Hu,Female,36,Spain,721,2,0.0,2,1,1,106977.8,0
15660528,Niu,Male,27,Spain,659,4,0.0,2,1,0,99341.87,0
15573599,Adamson,Female,57,France,506,6,0.0,2,0,1,194421.12,1
15600739,Galkin,Female,35,Spain,562,0,0.0,2,1,0,119899.52,0
15715939,Wright,Male,33,France,730,0,0.0,2,1,0,1474.79,0
15583755,McClemans,Male,33,Germany,592,2,156570.86,1,1,1,37140.2,0
15775761,Iweobiegbunam,Female,69,Germany,610,5,86038.21,3,0,0,192743.06,1
15709396,Hale,Male,42,France,801,6,0.0,2,1,1,95804.33,0
15568088,Jamieson,Male,44,Germany,481,3,163714.52,1,1,0,96123.72,0
15577806,Chiu,Female,54,Germany,794,1,75900.84,1,1,1,192154.66,0
15585287,Sal,Female,35,Germany,842,9,119948.09,1,1,0,48217.97,1
15740072,Padovesi,Female,37,France,720,2,120328.88,2,1,1,138470.21,0
15654700,Fallaci,Female,40,France,523,2,102967.41,1,1,0,128702.1,1
15597901,Chidozie,Male,34,France,609,1,0.0,1,1,1,181177.9,0
15739857,Trentino,Female,40,France,785,3,0.0,2,1,1,96832.82,0
15707596,Chung,Female,74,Germany,546,8,114888.74,2,1,1,66732.63,1
15749381,Yu,Female,41,France,790,2,126619.27,1,1,0,198224.38,0
15661827,Brown,Female,45,Spain,693,4,0.0,2,1,1,26589.56,0
15622578,Sergeyev,Male,34,France,806,5,113958.55,1,0,1,32125.98,0
15803121,Chia,Male,51,France,847,5,97565.74,1,0,0,144184.06,1
15647292,Peng,Male,63,France,697,7,148368.02,1,0,0,118862.08,1
15645200,Chiang,Female,54,Germany,581,2,152508.99,1,1,0,187597.98,1
15584620,Su,Female,36,Germany,850,6,143644.16,1,1,0,22102.25,1
15663987,Wright,Male,30,Spain,723,1,0.0,3,1,0,164647.72,1
15609356,Chimaraoke,Female,25,France,697,1,0.0,2,0,0,87803.32,0
15756954,Lombardo,Female,32,France,538,2,0.0,1,1,1,80130.54,0
15744913,Chizoba,Male,36,Spain,788,10,109632.85,1,1,1,16149.13,0
15653595,Ts'ai,Male,51,France,796,6,0.0,2,0,1,194733.28,0
15677117,Crawford,Female,61,France,629,6,0.0,2,1,1,133672.61,0
15597487,Hunter,Female,35,France,850,5,0.0,1,1,1,80992.8,0
15718773,Pisano,Female,32,France,638,0,0.0,2,1,0,160129.99,0
15683118,Rechner,Male,32,France,590,9,0.0,2,1,0,138889.15,0
15751203,Cattaneo,Male,26,France,702,5,56738.47,2,1,1,100442.22,1
15575185,Bushell,Male,33,Spain,757,5,77253.22,1,0,1,194239.63,0
15612095,Calabrese,Female,48,France,751,9,0.0,1,1,0,137508.42,1
15802088,Grant,Female,22,Spain,521,10,0.0,1,1,1,101311.95,0
15588566,Wilkinson,Male,33,Spain,778,5,116474.28,2,1,1,32757.55,0
15723105,Feetham,Female,28,France,756,6,0.0,1,1,1,164394.65,0
15638988,Fu,Male,54,France,684,6,0.0,2,1,1,94888.6,0
15612071,Wilson,Female,32,Spain,763,10,95153.77,1,0,1,81310.1,0
15579387,Ni,Female,44,Germany,635,2,79064.85,2,0,1,113291.75,0
15729110,Lavrov,Female,42,Spain,729,7,0.0,2,1,0,58268.2,1
15769915,Charlton,Female,20,Spain,643,0,133313.34,1,1,1,3965.69,0
15685372,Azubuike,Male,54,Spain,350,1,152677.48,1,1,1,191973.49,1
15778975,Nnonso,Female,70,Germany,850,1,96947.58,3,1,0,62282.99,1
15749679,Beck,Male,39,France,699,2,109724.38,1,1,1,180022.39,0
15753248,Tao,Male,28,France,611,2,0.0,2,0,0,25395.83,0
15595640,Rizzo,Male,37,France,698,8,0.0,2,0,0,145004.39,0
15581700,Paterson,Male,43,Germany,615,3,86920.86,1,1,1,150048.37,0
15662865,Storey,Male,36,Spain,658,1,0.0,2,0,1,84927.42,0
15625494,Li Fonti,Female,32,France,573,9,125321.84,2,1,1,130234.63,0
15642997,Uspenskaya,Female,36,France,655,2,147149.59,1,1,1,87816.86,0
15701206,Torreggiani,Male,44,Spain,566,5,0.0,2,1,0,66462.79,0
15793196,Kelly,Male,41,France,759,9,0.0,2,0,1,190294.12,0
15567802,Childs,Female,34,Spain,450,2,0.0,2,1,0,175480.93,0
15706464,White,Male,35,Spain,667,4,97585.32,2,0,0,57213.46,0
15642515,Arcuri,Female,42,France,620,1,0.0,2,0,1,65565.92,0
15572461,Kung,Female,29,Germany,663,4,102714.65,2,0,0,21170.81,0
15645569,Mai,Female,26,Spain,762,7,123709.46,2,1,1,169654.57,0
15591711,Sleeman,Male,38,Spain,739,0,128366.44,1,1,0,12796.43,0
15607330,Vasilyev,Male,42,Spain,713,0,109121.71,1,0,1,167873.49,0
15799357,Armfield,Male,35,France,727,5,136364.46,1,0,0,142754.71,0
15721779,Arnold,Male,41,Spain,826,5,146466.46,2,0,0,180934.67,0
15687385,McDowell,Male,41,France,484,5,0.0,1,1,1,74267.35,0
15647099,Ts'ui,Female,37,France,633,9,156091.97,1,1,0,72008.61,0
15608653,Davison,Female,34,Spain,521,7,70731.07,1,1,1,20243.97,1
15653448,Duncan,Male,34,France,754,7,0.0,2,1,1,65219.85,0
15799652,Daigle,Female,38,France,763,0,152582.2,2,0,0,31892.82,0
15716024,Dennis,Male,42,Spain,660,5,0.0,2,1,0,115509.59,0
15570895,Ch'in,Male,42,France,608,10,163548.07,1,1,0,38866.85,0
15658339,Pugliesi,Male,37,Germany,795,2,139265.63,2,1,1,198745.94,0
15640922,Demaine,Female,52,France,791,7,0.0,1,1,1,122782.5,0
15626135,Combes,Male,34,France,689,1,165312.27,1,1,0,155495.63,0
15596414,Chandler,Male,41,Spain,796,8,107525.07,1,1,0,18510.41,0
15624729,Tsao,Male,27,France,594,0,197041.8,1,0,0,151912.49,0
15581036,Beyer,Female,40,Germany,712,3,109308.79,2,1,0,120158.72,1
15767871,H?,Male,48,Spain,784,7,0.0,2,1,1,182609.97,0
15630910,Treacy,Female,49,France,800,7,108007.36,1,0,0,47125.11,0
15652320,Woronoff,Male,40,France,588,5,0.0,2,0,0,100727.68,0
15657603,Finch,Female,35,France,850,6,81684.97,1,1,0,824.0,0
15706706,Chinwendu,Male,33,Germany,648,7,135310.41,2,0,1,171668.2,0
15611088,Genovese,Female,31,France,790,9,0.0,2,1,0,84126.75,0
15641480,Sinnett,Male,32,France,571,5,131354.25,1,1,0,125256.53,0
15687719,She,Female,37,Spain,532,5,0.0,2,0,1,6761.84,0
15577402,Grant,Male,31,France,593,9,0.0,2,0,1,20492.16,0
